year,month,day,color,discharge,T,precip
1948,4,20,75,21900,65,0.06
1948,4,21,80,21000,70,0
1948,4,22,80,20500,55,0.2
1948,4,23,80,20500,72,0.87
1948,4,24,85,21000,77,0.01
1948,4,25,85,21900,69,0.27
1948,4,26,85,22800,73,0
1948,4,27,95,23800,64,0
1948,4,28,100,25700,62,0
1948,4,29,100,26200,60,0
1948,4,30,100,26600,52,0.03
1948,5,1,100,26600,63,0
1948,5,2,105,26200,65,0
1948,5,3,105,25200,62,0.04
1948,5,4,105,24700,68,0
1948,5,5,105,23800,64,0.36
1948,5,6,105,23300,60,0
1948,5,7,110,21400,58,0
1948,5,8,105,21000,59,0.06
1948,5,9,105,20500,55,0.05
1948,5,10,95,19600,50,0.03
1948,5,11,95,19200,56,0
1948,5,12,95,18300,57,0
1948,5,13,95,17000,70,0
1948,5,14,95,16200,71,0.18
1948,5,15,90,16600,72,0
1948,5,16,80,16200,63,0.02
1948,5,17,75,15400,72,0
1948,5,18,75,15800,79,0
1948,5,19,75,15400,83,0
1948,5,20,70,12300,91,0
1948,5,21,65,12300,78,0
1948,5,22,65,11300,84,0
1948,5,23,65,11000,66,0
1948,5,24,65,10400,70,0
1948,5,25,65,9150,75,0
1948,5,26,65,9450,82,0
1948,5,27,65,9150,80,0
1948,5,28,65,9150,65,0
1948,5,29,65,8270,71,0
1948,5,30,60,7980,74,0
1948,5,31,55,6680,81,0
1948,6,1,55,7260,85,0
1948,6,2,55,5850,88,0
1948,6,3,50,5720,90,0
1948,6,4,48,5350,86,0.64
1948,6,5,48,5230,78,0
1948,6,6,48,5000,79,0.02
1948,6,7,46,4890,76,0.01
1948,6,8,46,5350,72,0
1948,6,9,46,5000,82,0
1948,6,10,44,5000,79,0
1948,6,11,44,5000,72,0
1948,6,12,39,4570,78,0
1948,6,13,38,4460,80,0
1948,6,14,38,4570,82,0.03
1948,6,15,33,4150,75,0
1948,6,16,32,3940,80,0
1948,6,17,33,3940,69,0.05
1948,6,18,32,4040,57,0.51
1948,6,19,33,4360,75,0.07
1948,6,20,32,4260,72,0.31
1948,6,21,32,3940,75,0.05
1948,6,22,32,4360,80,0.35
1948,6,23,32,4570,77,0
1948,6,24,31,5000,77,0
1948,6,25,30,4890,72,0.07
1948,6,26,31,5470,80,0
1948,6,27,31,5850,68,0.25
1948,6,28,30,5850,78,0.1
1948,6,29,30,5350,76,0.12
1948,6,30,27,5120,73,0
1948,7,1,27,4890,82,0
1948,7,2,28,4890,95,0
1948,7,3,28,4680,93,0
1948,7,4,27,4360,91,0
1948,7,5,31,4040,98,0
1948,7,6,30,3940,101,0
1948,7,7,31,4360,98,0
1948,7,8,32,4150,99,0
1948,7,9,31,3620,95,0
1948,7,10,32,3620,94,0
1948,7,11,30,3420,95,0.01
1948,7,12,30,3730,92,0
1948,7,13,30,3310,82,0
1948,7,14,28,3420,86,0
1948,7,15,28,3420,77,0
1948,7,16,28,3420,85,0
1948,7,17,28,3310,79,0.02
1948,7,18,28,3200,77,0
1948,7,19,28,3520,86,0
1948,7,20,27,2780,91,0.41
1948,7,21,26,3420,82,0.05
1948,7,22,25,3100,66,0
1948,7,23,25,3520,79,0
1948,7,24,25,3420,85,0
1948,7,25,25,3520,81,0.49
1948,7,26,25,3840,82,0
1948,7,27,25,4260,79,0
1948,7,28,25,3730,91,0
1948,7,29,25,3420,81,0.36
1948,7,30,26,3620,76,0
1948,7,31,28,3840,83,0
1948,8,1,25,3100,75,0
1948,8,2,24,3100,79,0
1948,8,3,23,3310,73,0.01
1948,8,4,24,3620,75,0
1948,8,5,24,3420,80,0
1948,8,6,24,3100,76,0
1948,8,7,24,2780,65,0.38
1948,8,8,22,3200,79,0.02
1948,8,9,22,3940,69,2.15
1948,8,10,20,5000,82,0.01
1948,8,11,21,4890,83,0
1948,8,12,21,5120,80,0
1948,8,13,22,5470,82,0
1948,8,14,23,5230,86,0
1948,8,15,24,4890,86,0.01
1948,8,16,24,4890,86,0
1948,8,17,23,4570,83,0.46
1948,8,18,23,4890,81,0
1948,8,19,25,4780,88,0
1948,8,20,23,4260,90,0
1948,8,21,23,4040,82,0
1948,8,22,23,4040,95,0
1948,8,23,22,4150,97,0.01
1948,8,24,24,3520,98,0
1948,8,25,23,3310,94,0
1948,8,26,23,3420,94,0
1948,8,27,23,3310,86,0.22
1948,8,28,24,3310,89,0
1948,8,29,24,3420,74,0.1
1948,8,30,24,4360,90,0
1948,8,31,24,3840,87,0
1948,9,1,25,3310,87,0
1948,9,2,25,3420,85,0
1948,9,3,25,3200,87,0
1948,9,4,25,3310,89,0
1948,9,5,23,3000,89,0
1948,9,6,22,3000,78,0.03
1948,9,7,23,3000,72,0
1948,9,8,23,3200,75,0.18
1948,9,9,21,3200,69,0
1948,9,10,22,3420,71,0
1948,9,11,22,3420,90,0
1948,9,12,21,3000,94,0
1948,9,13,20,2780,74,0
1948,9,14,20,2310,85,0
1948,9,15,20,2680,93,0
1948,9,16,23,2450,93,0
1948,9,17,19,2450,90,0
1948,9,18,20,2780,85,0
1948,9,19,21,2780,80,0.04
1948,9,20,20,2520,70,0
1948,9,21,20,2600,63,0.79
1948,9,22,23,3520,70,0
1948,9,23,21,3840,70,0
1948,9,24,21,3200,72,0
1948,9,25,22,3000,75,0
1948,9,26,21,3000,77,0
1948,9,27,21,2780,76,0
1948,9,28,21,2520,80,0
1948,9,29,21,2780,80,0
1948,9,30,20,2780,78,0
1948,10,1,20,2520,63,0
1948,10,2,19,2680,63,0
1948,10,3,19,2780,66,0
1948,10,4,19,2780,66,0
1948,10,5,19,2520,68,0
1948,10,6,19,2680,65,0.15
1948,10,7,19,2780,57,0.15
1948,10,8,19,2890,64,0
1948,10,9,20,2680,54,0
1948,10,10,20,2520,51,0.12
1948,10,11,20,2520,56,0
1948,10,12,20,2120,61,0
1948,10,13,19,3000,65,0
1948,10,14,21,3520,65,0
1948,10,15,20,3940,72,0.06
1948,10,16,20,3940,49,0
1948,10,17,20,3620,35,0
1948,10,18,20,2890,59,0
1948,10,19,20,2120,54,0
1948,10,20,20,3000,66,0
1948,10,21,20,2890,61,0
1948,10,22,20,2520,56,0
1948,10,23,19,2680,58,0
1948,10,24,19,3000,64,0
1948,10,25,19,2600,73,0
1948,10,26,19,2180,66,0
1948,10,27,19,2680,74,0
1948,10,28,18,2780,75,0
1948,10,29,18,3840,67,0.12
1948,10,30,18,3100,66,0
1948,10,31,19,3520,68,0
1948,11,1,18,2890,70,0
1948,11,2,18,2520,68,0
1948,11,3,18,3100,56,0
1948,11,4,17,3200,54,0.04
1948,11,5,18,3940,51,0.93
1948,11,6,18,3840,48,0
1948,11,7,18,3620,43,0
1948,11,8,18,3310,42,0
1948,11,9,18,3520,42,0
1948,11,10,18,3520,37,0.04
1948,11,11,18,3520,40,0
1948,11,12,18,3620,40,0.02
1948,11,13,17,3730,37,0
1948,11,14,17,4040,40,0
1948,11,15,17,3840,51,0
1948,11,16,17,3310,44,0
1948,11,17,17,3200,55,0.01
1948,11,18,16,3520,42,0.01
1948,11,19,17,4040,36,0.57
1948,11,20,16,4360,33,0.13
1948,11,21,17,3840,30,0
1948,11,22,17,3310,22,0
1948,11,23,17,2890,33,0
1948,11,24,17,3310,33,0.08
1948,11,25,17,3620,39,0.05
1948,11,26,17,3420,34,0
1948,11,27,17,2780,26,0
1948,11,28,16,3000,23,0
1948,11,29,16,3000,34,0.01
1948,11,30,17,2600,32,0
1948,12,1,17,2800,40,0
1948,12,2,17,3200,47,0
1948,12,3,16,3400,56,0
1948,12,4,16,3400,52,0
1948,12,5,17,3600,42,0.49
1948,12,6,16,2600,20,0
1948,12,7,16,2400,20,0.03
1948,12,8,16,2600,20,0
1948,12,9,16,2800,15,0.01
1948,12,10,16,2400,23,0.02
1948,12,11,15,2200,34,0
1948,12,12,15,2600,30,0
1948,12,13,15,2600,25,0
1948,12,14,15,2400,29,0
1948,12,15,15,2400,33,0.07
1948,12,16,15,2800,20,0
1948,12,17,13,2600,20,0
1948,12,18,14,3000,27,0.02
1948,12,19,14,3000,22,0.02
1948,12,20,14,3200,36,0
1948,12,21,14,3200,36,0.01
1948,12,22,14,3600,16,0
1948,12,23,15,3200,13,0
1948,12,24,14,3200,24,0
1948,12,25,15,3400,13,0
1948,12,26,14,3200,22,0
1948,12,27,14,2800,34,0
1948,12,28,15,2600,31,0
1948,12,29,14,2800,27,0
1948,12,30,15,3000,27,0
1948,12,31,15,3200,26,0
1949,1,1,14,3400,22,0
1949,1,2,14,3200,30,0.02
1949,1,3,14,3400,34,0.35
1949,1,4,14,3200,35,0.44
1949,1,5,14,2800,25,0.02
1949,1,6,14,2800,38,0
1949,1,7,14,2600,45,0
1949,1,8,14,2800,40,0
1949,1,9,14,2600,23,0
1949,1,10,14,2200,13,0
1949,1,11,14,1800,19,0
1949,1,12,14,2200,25,0
1949,1,13,14,2200,36,0
1949,1,14,15,2200,39,0
1949,1,15,15,2400,38,0
1949,1,16,14,2800,20,0
1949,1,17,14,2200,12,0
1949,1,18,14,1900,20,0
1949,1,19,14,2600,1,0
1949,1,20,13,2600,14,0.07
1949,1,21,14,2600,16,0.02
1949,1,22,14,3000,10,0
1949,1,23,14,3200,26,0.49
1949,1,24,14,3000,18,0
1949,1,25,14,3000,14,0.12
1949,1,26,14,3000,9,0.02
1949,1,27,14,3400,15,0.06
1949,1,28,14,3200,13,0
1949,1,29,17,3200,-3,0
1949,1,30,16,3200,14,0
1949,1,31,19,3200,24,0.04
1949,2,1,19,2800,10,0
1949,2,2,18,3200,6,0.03
1949,2,3,17,3200,15,0.01
1949,2,4,17,3200,14,0
1949,2,5,16,3200,25,0.01
1949,2,6,16,3200,25,0
1949,2,7,15,3000,30,0
1949,2,8,13,3400,26,0
1949,2,9,13,3200,20,0
1949,2,10,13,3200,13,0
1949,2,11,14,3200,35,0
1949,2,12,14,3400,32,0
1949,2,13,14,3200,5,0.02
1949,2,14,14,3000,13,0.04
1949,2,15,14,2800,31,0
1949,2,16,14,3200,20,0
1949,2,17,14,3000,37,0
1949,2,18,14,3400,35,0
1949,2,19,14,3200,22,0
1949,2,20,14,3200,20,0
1949,2,21,13,3000,33,0.01
1949,2,22,14,3200,29,0
1949,2,23,14,3400,47,0
1949,2,24,14,3400,36,0.01
1949,2,25,14,3400,30,0
1949,2,26,14,3200,33,0.01
1949,2,27,14,3400,24,0
1949,2,28,14,3200,14,0
1949,3,1,14,3200,33,0
1949,3,2,14,3200,34,0
1949,3,3,14,3200,45,0
1949,3,4,16,3400,48,0
1949,3,5,18,3600,38,0
1949,3,6,18,3800,25,0
1949,3,7,19,4000,45,0
1949,3,8,20,4000,37,0
1949,3,9,20,4000,29,0
1949,3,10,23,4200,24,0.02
1949,3,11,20,4000,26,0
1949,3,12,20,4000,38,0
1949,3,13,20,4000,32,0
1949,3,14,19,4000,13,0
1949,3,15,20,3800,25,0
1949,3,16,20,4000,26,0
1949,3,17,23,4000,30,0
1949,3,18,20,4200,26,0
1949,3,19,20,4400,38,0
1949,3,20,20,4000,56,0
1949,3,21,19,4000,50,0.36
1949,3,22,20,4000,36,0
1949,3,23,23,4800,43,0
1949,3,24,26,5000,46,1.06
1949,3,25,30,6000,45,0.02
1949,3,26,35,6500,48,0.4
1949,3,27,40,7000,41,0.18
1949,3,28,40,8500,48,0.18
1949,3,29,46,11600,50,0.01
1949,3,30,48,13300,40,0.17
1949,3,31,50,15000,36,0.97
1949,4,1,50,15600,45,0
1949,4,2,60,16700,50,0
1949,4,3,55,17100,55,0
1949,4,4,55,17100,55,0
1949,4,5,60,16400,50,0
1949,4,6,60,16400,57,0
1949,4,7,60,15300,52,0
1949,4,8,55,13300,55,0
1949,4,9,55,12000,62,0
1949,4,10,60,12000,65,0
1949,4,11,55,11600,66,0
1949,4,12,46,11000,73,0
1949,4,13,45,11300,59,0.07
1949,4,14,44,12000,34,1.18
1949,4,15,45,10700,41,0
1949,4,16,39,10100,46,0
1949,4,17,39,9150,42,0.02
1949,4,18,40,8560,46,0
1949,4,19,38,7980,57,0
1949,4,20,38,8270,70,0
1949,4,21,38,7980,62,0.24
1949,4,22,42,8270,66,0.01
1949,4,23,40,7980,54,0
1949,4,24,36,7690,58,0
1949,4,25,40,6530,60,0.37
1949,4,26,40,5850,71,0
1949,4,27,38,6120,68,0
1949,4,28,38,6820,72,0
1949,4,29,38,6120,77,0
1949,4,30,34,5850,80,0
1949,5,1,32,5720,63,0.07
1949,5,2,34,5230,75,0.05
1949,5,3,34,4360,93,0.04
1949,5,4,34,4680,88,0
1949,5,5,34,5120,84,0.14
1949,5,6,30,7980,65,0
1949,5,7,30,7980,72,0
1949,5,8,30,10100,71,0
1949,5,9,34,9750,65,0
1949,5,10,33,10100,67,0
1949,5,11,46,9450,78,0
1949,5,12,72,9450,78,0
1949,5,13,80,9450,78,0.01
1949,5,14,80,7980,72,0
1949,5,15,80,7110,77,0
1949,5,16,75,7260,80,0
1949,5,17,75,7110,75,0.16
1949,5,18,70,6390,79,0.13
1949,5,19,70,6120,53,0
1949,5,20,65,6250,60,0
1949,5,21,65,5720,59,0.13
1949,5,22,70,5600,68,0
1949,5,23,70,4890,59,0
1949,5,24,70,4260,60,0
1949,5,25,65,4780,65,0.15
1949,5,26,65,4780,68,0
1949,5,27,65,4260,68,0
1949,5,28,65,4150,76,0
1949,5,29,65,4150,83,0
1949,5,30,60,4040,83,0.02
1949,5,31,55,3520,91,0
1949,6,1,49,3310,83,0.62
1949,6,2,44,3940,76,0.05
1949,6,3,42,5600,80,0
1949,6,4,44,5470,67,0
1949,6,5,40,5470,82,0
1949,6,6,42,5850,73,0
1949,6,7,40,6390,72,0
1949,6,8,38,6120,68,0
1949,6,9,38,5600,83,0
1949,6,10,44,5350,87,0
1949,6,11,44,5230,93,0
1949,6,12,44,5230,88,0.88
1949,6,13,44,4460,75,0
1949,6,14,42,4780,76,0
1949,6,15,42,5120,80,0.01
1949,6,16,43,5000,87,0
1949,6,17,46,4890,91,0.06
1949,6,18,60,4780,77,0
1949,6,19,60,5470,81,0
1949,6,20,65,3730,93,0.44
1949,6,21,65,4680,81,0
1949,6,22,65,5120,86,0
1949,6,23,65,5000,86,0.1
1949,6,24,65,4780,87,0.01
1949,6,25,60,5000,86,0.57
1949,6,26,55,5000,89,0
1949,6,27,55,4460,90,0
1949,6,28,55,4360,86,0
1949,6,29,50,4040,90,0
1949,6,30,50,4040,99,0
1949,7,1,48,4040,94,0
1949,7,2,48,3940,95,0
1949,7,3,44,3420,100,0
1949,7,4,45,2680,100,0
1949,7,5,45,2520,98,0.12
1949,7,6,44,2890,90,0.04
1949,7,7,40,3730,92,0
1949,7,8,40,3840,89,0
1949,7,9,38,4260,83,0
1949,7,10,40,5850,83,0
1949,7,11,42,6530,83,0
1949,7,12,43,7260,87,0
1949,7,13,43,8270,79,0.05
1949,7,14,42,7980,83,0
1949,7,15,42,7980,87,0
1949,7,16,80,7980,90,0
1949,7,17,95,7980,90,0.37
1949,7,18,100,7980,82,0.21
1949,7,19,130,8560,77,0
1949,7,20,150,8270,87,0
1949,7,21,140,7690,80,0.01
1949,7,22,130,7980,80,0
1949,7,23,125,7110,89,0.02
1949,7,24,125,6960,94,0.11
1949,7,25,105,6390,95,0.05
1949,7,26,100,6820,92,0.25
1949,7,27,100,6680,87,4.07
1949,7,28,100,5850,91,0
1949,7,29,95,6390,72,0
1949,7,30,95,5600,75,0
1949,7,31,95,5120,77,0.71
1949,8,1,85,6530,78,0
1949,8,2,85,6820,75,0
1949,8,3,85,6680,82,0
1949,8,4,85,6680,86,0
1949,8,5,85,6250,91,0
1949,8,6,90,6250,91,0
1949,8,7,90,5850,97,0
1949,8,8,90,5850,95,0
1949,8,9,95,5230,90,0
1949,8,10,95,5470,90,1.37
1949,8,11,95,5470,86,0
1949,8,12,90,5470,87,0
1949,8,13,90,5350,86,0
1949,8,14,85,5000,90,0
1949,8,15,80,4570,88,0
1949,8,16,80,5230,89,0.33
1949,8,17,80,5470,79,0
1949,8,18,80,5470,85,0
1949,8,19,75,5230,75,0
1949,8,20,65,5350,81,0
1949,8,21,70,5350,84,0
1949,8,22,65,4780,90,0
1949,8,23,70,4360,94,0.15
1949,8,24,65,4890,95,0
1949,8,25,65,5000,93,0.57
1949,8,26,65,5230,93,0
1949,8,27,65,5120,81,0.19
1949,8,28,65,5230,76,0
1949,8,29,65,4260,82,0.02
1949,8,30,65,3940,69,0
1949,8,31,65,3940,62,0.01
1949,9,1,65,4040,75,0
1949,9,2,70,4150,83,0
1949,9,3,65,4040,84,0
1949,9,4,65,4260,70,1.33
1949,9,5,65,4260,65,0
1949,9,6,65,4040,59,0.33
1949,9,7,60,4150,68,0.01
1949,9,8,55,4780,70,0
1949,9,9,55,4460,78,0
1949,9,10,50,4260,76,0
1949,9,11,50,4360,68,0.67
1949,9,12,50,4260,73,0.12
1949,9,13,50,3940,52,0
1949,9,14,50,4040,60,0
1949,9,15,45,4360,69,0
1949,9,16,55,4460,66,0
1949,9,17,45,4460,73,0
1949,9,18,46,4040,73,0
1949,9,19,44,3520,58,0
1949,9,20,42,2890,77,0
1949,9,21,40,3100,67,0
1949,9,22,37,3520,63,0
1949,9,23,36,3730,59,0
1949,9,24,34,3730,76,0
1949,9,25,33,3310,78,0
1949,9,26,34,3200,68,0.21
1949,9,27,33,3200,58,0
1949,9,28,32,3520,53,0
1949,9,29,32,3730,65,0
1949,9,30,30,3730,73,0
1949,10,1,30,3310,70,0.03
1949,10,2,30,3420,66,0.05
1949,10,3,25,3200,79,0.16
1949,10,4,24,3200,67,0
1949,10,5,23,3310,72,0
1949,10,6,22,3310,75,0.02
1949,10,7,22,3520,62,0.57
1949,10,8,23,3940,80,0
1949,10,9,24,3940,61,0
1949,10,10,22,4570,72,0.23
1949,10,11,25,4890,56,0
1949,10,12,24,5230,69,0
1949,10,13,25,5120,62,0
1949,10,14,25,5980,61,0
1949,10,15,25,6530,65,0
1949,10,16,24,6680,73,0
1949,10,17,23,6390,75,0
1949,10,18,23,7110,75,0
1949,10,19,24,6820,62,0.07
1949,10,20,26,6680,60,0.05
1949,10,21,44,6960,61,0.54
1949,10,22,65,6680,59,0
1949,10,23,85,6390,49,0
1949,10,24,80,5850,41,0
1949,10,25,75,6250,44,0
1949,10,26,80,6120,51,0
1949,10,27,80,6120,61,0
1949,10,28,70,6390,68,0
1949,10,29,70,5980,63,0
1949,10,30,70,5850,44,0
1949,10,31,65,5600,42,0
1949,11,1,65,5350,58,0
1949,11,2,65,5000,38,0
1949,11,3,70,4150,52,0
1949,11,4,70,3940,46,0
1949,11,5,70,4040,51,0
1949,11,6,70,3730,62,0
1949,11,7,65,3730,67,0
1949,11,8,60,4780,56,0
1949,11,9,65,5470,62,0
1949,11,10,65,5000,60,0
1949,11,11,65,5120,47,0.01
1949,11,12,60,5230,47,0.18
1949,11,13,60,5470,42,0
1949,11,14,65,5600,40,0
1949,11,15,70,5470,35,0
1949,11,16,70,5470,39,0.07
1949,11,17,65,5350,37,0
1949,11,18,60,5600,41,0
1949,11,19,55,5600,50,0
1949,11,20,45,6120,34,0.04
1949,11,21,45,4890,27,0.01
1949,11,22,44,5350,40,0
1949,11,23,44,5350,30,0.1
1949,11,24,45,4570,27,0
1949,11,25,44,4400,26,0
1949,11,26,44,3800,39,0.01
1949,11,27,44,3800,37,0
1949,11,28,44,4200,53,0
1949,11,29,42,4260,47,0
1949,11,30,40,4680,40,0
1949,12,1,42,4570,33,0
1949,12,2,40,4360,40,0
1949,12,3,40,4360,41,0
1949,12,4,44,4040,38,0
1949,12,5,42,3730,33,0
1949,12,6,42,3840,28,0.02
1949,12,7,42,4150,24,0.04
1949,12,8,42,3200,20,0
1949,12,9,42,3200,24,0.25
1949,12,10,42,3200,35,0.09
1949,12,11,42,3800,54,0.22
1949,12,12,42,4000,11,0
1949,12,13,42,3200,6,0
1949,12,14,42,3000,8,0
1949,12,15,40,2600,28,0
1949,12,16,42,4000,40,0
1949,12,17,42,4600,36,0
1949,12,18,42,5500,30,0
1949,12,19,40,5000,35,0
1949,12,20,40,4800,36,0.02
1949,12,21,42,4000,12,0
1949,12,22,42,3600,11,0
1949,12,23,42,3600,7,0.01
1949,12,24,42,3600,31,0
1949,12,25,40,3200,38,0
1949,12,26,38,3000,20,0.01
1949,12,27,38,2800,24,0.01
1949,12,28,40,3000,32,0
1949,12,29,38,3000,31,0
1949,12,30,34,3200,47,0.32
1949,12,31,32,3000,42,0
1950,1,1,30,3600,39,0
1950,1,2,29,3800,34,0.16
1950,1,3,29,3600,14,0.18
1950,1,4,29,3400,0,0.04
1950,1,5,24,3400,9,0
1950,1,6,24,3400,19,0
1950,1,7,24,3200,10,0
1950,1,8,23,3200,36,0
1950,1,9,24,3200,30,0
1950,1,10,24,3600,30,0.01
1950,1,11,26,3600,28,0
1950,1,12,26,3400,29,0
1950,1,13,27,3400,28,0.12
1950,1,14,26,3400,11,0
1950,1,15,26,3400,26,0.1
1950,1,16,24,3200,-1,0
1950,1,17,22,3800,12,0.02
1950,1,18,21,3600,-2,0
1950,1,19,21,3400,1,0
1950,1,20,22,3600,19,0
1950,1,21,21,3600,23,0
1950,1,22,21,3600,22,0.01
1950,1,23,20,3800,20,0.02
1950,1,24,20,3600,28,0.08
1950,1,25,21,3800,9,0.5
1950,1,26,22,3800,-7,0.01
1950,1,27,23,3600,15,0
1950,1,28,22,3800,33,0
1950,1,29,21,3600,4,0
1950,1,30,20,3800,0,0
1950,1,31,20,3800,11,0.02
1950,2,1,21,3600,20,0
1950,2,2,20,3600,16,0
1950,2,3,20,3600,28,0
1950,2,4,21,3600,28,0
1950,2,5,20,3800,39,0
1950,2,6,20,3400,35,0
1950,2,7,20,3400,34,0.06
1950,2,8,20,3800,35,0.08
1950,2,9,20,3800,41,0
1950,2,10,20,3600,33,0
1950,2,11,20,3400,20,0
1950,2,12,19,3800,23,0
1950,2,13,19,3600,26,0.06
1950,2,14,20,3400,28,0.43
1950,2,15,19,3000,27,0.01
1950,2,16,20,3200,30,0
1950,2,17,19,3800,34,0
1950,2,18,18,3800,31,0.02
1950,2,19,18,3600,17,0
1950,2,20,19,3200,26,0
1950,2,21,19,3800,23,0
1950,2,22,19,3200,30,0.02
1950,2,23,20,3200,24,0
1950,2,24,19,3600,0,0
1950,2,25,20,3400,8,0
1950,2,26,19,3600,22,0
1950,2,27,19,3600,36,0
1950,2,28,19,3600,33,0
1950,3,1,19,3800,14,0
1950,3,2,19,3800,13,0
1950,3,3,19,4000,24,0
1950,3,4,19,3600,45,0
1950,3,5,19,3800,46,0
1950,3,6,19,4000,45,0
1950,3,7,22,4400,41,0.81
1950,3,8,22,4200,11,0.03
1950,3,9,24,4200,20,0
1950,3,10,24,4000,24,0.15
1950,3,11,22,3800,18,0.03
1950,3,12,22,3800,18,0
1950,3,13,22,3800,19,0
1950,3,14,22,3800,26,0
1950,3,15,22,3800,28,0.08
1950,3,16,22,4000,35,0.08
1950,3,17,21,4000,35,0
1950,3,18,21,3800,26,0
1950,3,19,19,4000,30,0
1950,3,20,21,3800,34,0
1950,3,21,20,4000,36,0.29
1950,3,22,20,4200,42,0.03
1950,3,23,19,4000,43,0.01
1950,3,24,19,4200,40,0.06
1950,3,25,21,4400,44,0.1
1950,3,26,27,5500,39,0.34
1950,3,27,36,8000,40,0.11
1950,3,28,38,11000,31,0.06
1950,3,29,44,11000,33,0
1950,3,30,55,12000,37,0
1950,3,31,55,13000,46,0.02
1950,4,1,50,14000,39,0
1950,4,2,70,16000,47,0.12
1950,4,3,65,19000,37,0
1950,4,4,75,19000,39,0.05
1950,4,5,70,20000,38,0
1950,4,6,75,22000,45,0
1950,4,7,80,24000,51,0
1950,4,8,70,21100,33,0.01
1950,4,9,75,20000,33,0.29
1950,4,10,70,20200,38,0.34
1950,4,11,75,20000,35,0
1950,4,12,75,19000,28,0
1950,4,13,75,18200,35,0
1950,4,14,75,17800,52,0
1950,4,15,60,18300,60,0
1950,4,16,75,20600,66,0
1950,4,17,75,20200,69,0
1950,4,18,70,22100,56,0.23
1950,4,19,60,27000,40,0
1950,4,20,70,33000,45,0
1950,4,21,55,36600,53,0
1950,4,22,65,39100,62,0
1950,4,23,60,37000,55,0.03
1950,4,24,60,33700,42,0.58
1950,4,25,75,32400,37,0.31
1950,4,26,60,31800,32,0
1950,4,27,60,30700,34,0
1950,4,28,70,30300,41,0
1950,4,29,70,29500,41,0.23
1950,4,30,65,29000,39,0
1950,5,1,65,28200,46,0
1950,5,2,70,27500,50,0.3
1950,5,3,70,27100,55,0.14
1950,5,4,70,26500,61,0.01
1950,5,5,70,29300,73,1.01
1950,5,6,70,33400,47,0.16
1950,5,7,75,36800,55,0
1950,5,8,85,39400,51,0.21
1950,5,9,90,45100,52,0.01
1950,5,10,90,49400,63,0
1950,5,11,80,50300,73,0
1950,5,12,80,49200,77,0
1950,5,13,100,47300,74,0
1950,5,14,90,46000,70,0
1950,5,15,90,44600,64,0
1950,5,16,75,43300,48,0.52
1950,5,17,90,42500,56,0
1950,5,18,90,41200,71,0
1950,5,19,90,40000,63,0.22
1950,5,20,95,39500,75,0.05
1950,5,21,90,39600,62,0.14
1950,5,22,90,39600,83,0
1950,5,23,90,39400,87,0
1950,5,24,90,38900,76,0.09
1950,5,25,90,38300,69,0.01
1950,5,26,90,37400,68,0
1950,5,27,90,36600,74,0
1950,5,28,105,35700,74,0
1950,5,29,105,34700,81,0
1950,5,30,95,33700,76,0
1950,5,31,90,32700,68,0
1950,6,1,95,30700,77,0.09
1950,6,2,100,29700,63,0.07
1950,6,3,100,28700,64,0
1950,6,4,100,27200,82,0
1950,6,5,100,25000,90,0
1950,6,6,90,24100,94,0
1950,6,7,90,23400,84,0
1950,6,8,85,21200,79,0
1950,6,9,90,20400,73,0
1950,6,10,85,19300,74,0
1950,6,11,85,18800,85,0
1950,6,12,80,17800,84,0.36
1950,6,13,75,17600,85,0.41
1950,6,14,75,17000,83,0
1950,6,15,70,16300,84,0.01
1950,6,16,65,15700,72,0
1950,6,17,65,15200,67,0.01
1950,6,18,65,15000,58,0.24
1950,6,19,70,10900,78,0
1950,6,20,60,11400,74,0.02
1950,6,21,65,11500,88,0.01
1950,6,22,70,10800,90,0
1950,6,23,70,10700,90,0.03
1950,6,24,70,11000,90,0
1950,6,25,70,10400,94,0
1950,6,26,65,8700,67,0
1950,6,27,60,9000,82,0.01
1950,6,28,60,10400,70,0
1950,6,29,60,9840,77,0
1950,6,30,55,9090,73,0
1950,7,1,55,8850,84,0.11
1950,7,2,55,8560,80,0
1950,7,3,48,9150,83,0
1950,7,4,50,7690,74,0
1950,7,5,48,7690,74,0
1950,7,6,50,7400,84,0
1950,7,7,46,8560,85,0
1950,7,8,50,7400,84,0
1950,7,9,48,7400,76,0.09
1950,7,10,48,7690,90,0
1950,7,11,45,7690,87,0.24
1950,7,12,42,8270,77,0.36
1950,7,13,42,8270,71,0
1950,7,14,48,7980,82,0
1950,7,15,41,7980,80,0.11
1950,7,16,42,7400,82,0.13
1950,7,17,42,7400,75,0.08
1950,7,18,44,7980,84,0
1950,7,19,46,7980,64,1.1
1950,7,20,45,7690,80,0
1950,7,21,43,7690,73,0.1
1950,7,22,42,7690,82,1.05
1950,7,23,42,7690,73,0
1950,7,24,43,6820,81,0
1950,7,25,42,7400,85,0.04
1950,7,26,42,6820,83,0
1950,7,27,42,7110,87,0
1950,7,28,42,6820,89,0
1950,7,29,40,6530,90,0
1950,7,30,40,8560,88,0.12
1950,7,31,40,6100,85,0.21
1950,8,1,38,6250,66,0.16
1950,8,2,38,6390,75,0
1950,8,3,38,6390,82,0
1950,8,4,40,6250,81,0
1950,8,5,36,6390,85,0
1950,8,6,38,6120,87,0
1950,8,7,38,6120,82,0
1950,8,8,40,6390,91,0
